prompt	lamma_text	gen_text_len	orig_text_len
Man muss auch lesen... ...was im Artikel steht: "Saisonbereinigt ist die Arbeitslosigkeit im Vormonatsvergleich daher um 5.000 gestiegen. Im Vergleich zum Vorjahr waren 38.000 Menschen mehr arbeitslos gemeldet."		0	211
Erwerbsfähiger 'Hartz IV-Empfänger ungleich Arbeitslos In der Gesellschaft oft verwechselt, ist erwerbsfähiger Hartz IV Empfänger NICHT gleichbedeutend mit Arbeitslos. Erwerbsfähig bezeichnet nur die Körperliche Eigenschaft Arbeiten zu können.	Die Kategorie "Arbeitslos" bezieht sich auf das soziale Phänomen, dass jemand keine Arbeit findet oder nicht in der Lage ist, eine angemessene Beschäftigung auszuüben. Ein erwerbsfähiger Hartz IV Empfänger kann sowohl arbeitslos sein als auch eine Berufsausbildung absolvieren und trotzdem von staatlicher Unterstützung profitieren. Dies liegt daran, dass die Sozialleistungen für Arbeitslose in Deutschland ein breites Netzwerk aus Gesetzen und Regelwerken bilden, das nicht nur den Hartz-IV-Empfänger als arbeitslos kennzeichnet, sondern auch weitere soziale Gruppen umfasst.	577	837
so viel Unwissen... Also Hartz IV'ler sein hat mit Arbeitslos sein erstmal nix direkt zu tun, nur ca 1/4 der Hartz IV'ler sind als arbeitslos gemeldet. Das liegt daran dass ca.	2/3 von ihnen noch nicht erwerbstätig waren und deswegen keine Arbeitslosigkeit melden mussten. Das bedeutet aber auch, dass die meisten Hartz-IV'-Ler in der nächsten Zeit arbeitsmarktrelevant sein werden, da sie sich nunmehr aus dem Arbeitsleben zurückziehen müssen (vgl. § 1 Abs.	281	652
Stimme Ihnen teilweise zu Im konkreten Fall "S21" bin ich nicht sicher bin wie sinnvoll oder sinnlos ich den Protest finde (Man muss schon sagen, dass z.B. das Volksabstimmungsformular extrem missverständlich formuliert war:  [URL]  - und das hat halt schon "Geschmäckle").	Wie Sie wissen, ist die Diskussion um den Bau von Windkraftanlagen in der Bevölkerung sehr gespalten. Einerseits werden Vorteile wie erneuerbare Energien, Einkommensquelle für Landwirte und Reduzierung des Kohlenstoffdioxid-Ausstoßes hervorgehoben; andererseits gibt es Bedenken hinsichtlich der Auswirkungen auf die Natur, den Lebensraum von Tierarten sowie die Qualität von Wohngebieten. Im Hinblick darauf möchte ich Ihnen einige Fragen stellen:  1. Welche Bedeutung haben Sie für das Thema erneuerbare Energien und Windkraftanlagen im Allgemeinen? 2. Wie wichtig ist es Ihnen, dass der Bau von Windkraftanlagen in unserer Region voranschreitet oder aufgeschoben wird? 3.	674	1253
Die einfachere Lösung... ...wäre es den Jobcenterm die ja eh schon Kühlschränke bewilligen als Maßgabe zu geben dass in Zukunft mindestens Energieklasse A++ gewährt werden soll. Oft erfolgt das in Form von Sachgutscheinen, das heißt die Behörde hat eh schon einen Rahmenliefervertrag mit einem regionalen Händler.	Das wäre dann einfach so zu bewerkstelligen: 1. Finden Sie heraus welcher Jobcenterm den Vertrag mit dem regionalen Anbieter abschließt (das könnten auch mehrere sein). 2. Kontaktieren Sie sicherheitshalber die zuständige Behörde oder Ihre Vertreter in der Stadtverwaltung, um sie über das Projekt zu informieren und eventuelle Fragen beantworten zu können. 3. Stellen Sie ein schriftliches Ansuchen an den Jobcenterm mit dem Vertrag für Sachgutscheine (oder ähnliche Instrumente). In diesem Schreiben sollten Sie die folgenden Punkte behandeln: a) Die gewünschte Energieeffizienz der Kühlschränke, also A++. b) Falls vorhanden, den bestehenden Rahmenvertrag mit dem regionalen Anbieter für Sachgutscheine oder ähnliche Instrumente.	732	770
Was möglich ist wird gemacht Das dieser Schritt kommt war klar, denn was technisch Möglich ist wird gemacht, sobald es lukrativ genug erscheint oder man ein moralisches Gebot dafür findet. Irgendwann merkt z.B.	jemand in der Industrie, dass sie die Technik nutzen können, um den Klimawandel zu verringern – und das tun sie dann, weil es für ihre Geschäftsmodell attraktiv ist oder weil sie moralisch dazu aufgerufen werden (zum Beispiel durch öffentliche Kritik). Was technisch Machbar ist wird getan, solange es lukrativ genug erscheint oder man ein moralisches Gebot dafür findet. Irgendwann merkt z.B. jemand in der Industrie, dass sie die Technik nutzen können, um den Klimawandel zu verringern – und das tun sie dann, weil es für ihre Geschäftsmodell attraktiv ist oder weil sie moralisch dazu aufgerufen werden (zum Beispiel durch öffentliche Kritik). Was technisch Machbar ist wird getan, solange es lukrativ genug erscheint oder man ein moralisches Gebot dafür findet. Irgendwann merkt z.B. jemand in der Industrie, dass sie die Technik nutzen können, um den Klimawandel zu verringern – und das tun sie dann, weil es für ihre Geschäftsmodell attraktiv ist oder weil sie moralisch dazu aufgerufen werden (zum Beispiel durch öffentliche Kritik). Was technisch Machbar ist wird getan, solange es lukrativ genug erscheint oder man ein moralisches Gebot dafür findet. Irgendwann merkt z.B. jemand in der Industrie, dass sie die Technik nutzen können, um den Klimawandel zu verringern – und das tun sie dann, weil es für ihre Geschäftsmodell attraktiv ist oder weil sie moralisch dazu aufgerufen werden (zum Beispiel durch öffentliche Kritik).	1434	1479
Google + Facebook ist nur Facebook. Man kann darin viel tun, aber man ist immer "in Facebook".	Wenn ich jemanden anrufe und er nicht da ist, habe ich keinen Kontakt mehr zu ihm. Wenn ich ihn über Google suchen möchte, muss ich mich erst mal auf das Internet begeben um nachzusehen ob es einen Suchfunktion gibt oder ob man einfach nur in den Seiten herumsucht.	265	1070
Wie die unsere Gruppe Online zerbrach Ich bin bin Teil einer Gruppe von seinerzeit 50 Leuten, die einem gemeinsamen Hobby nachgeht. Da wir über Deutschland verteilt wohnen, hatten wir ein gemeinsames Forum, über das wir uns austauschen.	Eines Tages hat sich der Betreiber des Forums plötzlich zurückgezogen und alle Informationen gelöscht. Daraufhin haben viele von uns versucht, die Gruppe weiter zu führen und neue Mitglieder anzuwerben. Es ist jedoch nicht mehr möglich, das Forum zum Austausch zu nutzen. Da ich persönlich keine Zeit habe um Gruppen auf Facebook oder anderen Plattformen zu erstellen, suchte ich nach alternativen Möglichkeiten, die Gruppe weiterhin zusammenhalten zu können. Daher entschied ich mich für ein Chat-Verfahren wie z.B. Discord. Discord ist eine kostenlose Software, mit der man chatten und Dateien teilen kann. Ich habe einen Server erstellt und alle Mitglieder eingeladen, sich anzumelden. Es hat jedoch nicht funktioniert, da viele von uns keine Erfahrung im Chat-Verfahren haben oder kein Interesse daran haben, Discord zu verwenden. Da die Gruppe weiterhin auseinandergerissen ist, habe ich beschlossen, meine persönliche E-Mail-Adresse anzupassen und regelmäßig Informationen über das gemeinsame Hobby zu versenden. Dies hat jedoch den Nachteil, dass nur eine begrenzte Anzahl von Mitgliedern direkt mit mir in Kontakt treten kann.	1134	1516
Frauen-Phantasie Das ist so eine klassische Frauen-Phantasie, dass Männer sich Filme die sie ätzend finden würden trotzdem angucken, "wegen der Frau". Mädels, es ist das Jahr 2012.		0	979
unglaublich schlechte Schauspielerin An der Seite meiner Frau habe ich 3 Twilight Filme und Snow White and the Huntsman gesehen. Das Ergebnis für mich war, dass die Filme eigentlich ganz OK waren - wenn nur nicht diese unglaublich ausstrahlungsarme und zu keiner Rollendarstellung fähige Hauptdarstellerin gewesen wäre.	Sie ist so schlecht, dass sie sogar den Film "The Twilight Saga: Breaking Dawn – Part 2" unerträglich macht! Das Problem mit dieser Schauspielerin liegt darin, dass sie keine Fähigkeiten hat, ihre Emotionen und Gefühle in einer Rolle zu transportieren. Sie wirkt so leblos und ausdruckslos wie eine Statue - selbst wenn es um dramatische Szenen geht! Das ist einfach unerträglich und macht jeden Film, bei dem sie mitwirkt, zum Ungemach.	437	579
Überwindung der Natur ...für Dialoge ist das hier nicht so geeignet. 1500 Zeichen und man muss die Beiträge suchen...  [QUOTE]  Wenn ich sie richtig verstehe, dann meinen wir da das gleiche, nämlich den Trieb nach "mehr".	Überwindung der Naturfür Dialoge ist das hier nicht so geeignet.	64	555
Staat Lieber Capitolium, zunächst vielen Dank für Ihre Literaturempfehlungen. Ich werde mal schauen ob ich die Werke kriegen kann, bis dato werde ich mir mal ein paar der frei verfügbaren Artikel von Graeber durchlesen.		0	1495
Steinzeitliche Denkweisen Das Problem mit den Steinzeitlichen Denkweisen ist, dass wir diese noch anwenden auf moderne Lebenssitutationen. Nehmen Sie mal als Beispiel: Ernährung.	In der Steinzeit war es wichtig, viel zu essen und ausreichend Kalorien zu bekommen, um die Energie für harte Arbeit und Wanderungen bereitzustellen. Heute ist das Gegenteil oft der Fall – wir haben überflussige Mahlzeiten und eine sedentäre Lebensweise. Die Steinzeitliche Denkweise kann uns helfen, unser Leben zu gestalten und Entscheidungen zu treffen, die auf natürlichen Prinzipien basieren. Hier sind einige Beispiele:  1. Bewegung: Die Steinzeit war ein Zeitraum von großer körperlicher Aktivität. Heute sollten wir ebenfalls regelmäßig aktiv sein, um unserem Körper und Geist zu nutzen. Dadurch können wir das Risiko für chronische Krankheiten wie Diabetes oder Herz-Kreislauf-Erkrankungen verringern. 2. Natürliche Lebensmittel: Die Steinzeit war ein Zeitalter von natürlichen, unverarbeiteten Nahrungsmitteln. Heute sollten wir uns mehr auf pflanzliche und tierische Produkte aus der Umwelt orientieren, um eine gesündere Ernährung zu praktizieren. 3. Naturnahes Leben: Die Steinzeit war ein Zeitalter von Anpassung an die Natur und enger Verbindung mit der Umwelt. Heute sollten wir uns mehr auf natürliche Licht-Schatten-Rhythmen, Freiluftleben und Kontakt mit der Natur konzentrieren, um unser Wohlbefinden zu fördern. 4. Gemeinschaft: Die Steinzeit war ein Zeitalter von Zusammenarbeit und Solidarität innerhalb der Gemeinschaft. Heute sollten wir uns mehr auf soziale Netzwerke und gemeinschaftliche Aktivitäten konzentrieren, um unserem Wohlbefinden zuzuführen. 5.	1481	1497
Anarchische Gruppen Worauf ich hinauswill: Gruppen die sich als Anarchistisch Bezeichnen, handeln eigentlich nicht so. Die in den Räten getroffenen Entscheidungen werden von informellen Machtstrukturen beeinflusst, z.B.	durch das Einwirken einflussreicher Personen oder der Vergabe öffentlicher Aufträge an bestimmte Unternehmen. Was ich erreichen möchte: Eine Transparenz und Offenheit in den Entscheidungsprozessen sowie eine Reduzierung von Machtstrukturen, die nicht auf offizielle Mandate zurückgreifen können.	295	602
historische Anarchien Die historischen Anarchien die sie beschreiben haben ja gemeinsam dass sie in Notzeiten in dörflichen Strukturen entstanden sind. Ich bin im persönlichen Umfeld auch ein Freund des Konsenzprinzips, aber ab einer gewissen Gruppengröße funktioniert das nicht mehr.	Denn wer sich dann entscheidet und was passieren soll wenn es zu Uneinigkeiten kommt? Das ist die Frage. Die Antwort darauf liegt für mich in der Kombination von direktdemokratischen Elementen, wie z. B. Abstimmungen oder Mehrheitsentscheiden bei wichtigen Entscheidungen, sowie einer gewissen Anzahl an verantwortlichen Personen, die sich um das Gemeinschaftliche kümmern und auf die Ideale der Kommune achten sollen. Das bedeutet jedoch nicht, dass ich eine starre Hierarchie oder Führungspersonen bevorzuge. Vielmehr sollte es darum gehen, ein funktionierendes System zu schaffen, das auf Gemeinschaft und Zusammenarbeit basiert und die individuellen Bedürfnisse der Menschen berücksichtigt. Das bedeutet auch nicht, dass ich eine bestimmte Struktur oder Form von Selbstverwaltung bevorzuge. Es ist wichtig zu erkennen, dass jede Kommune ihre eigenen speziellen Bedingungen und Herausforderungen hat, die auf ihre jeweilige Geschichte und Kultur zurückzuführen sind.	969	1270
Der Staat ist das kälteste aller Monster Da bin ich persönlich sehr froh, dass der Staat so kalt ist und sich nicht von heißen Gefühlen wie Rache leiten lässt. Anarchie funktioniert teilweise unter Gleichstarken in kleinen Gruppen.	Der Staat hingegen kann nur durch eine starke Zentralisierung gesteuert werden, die auf Kosten der Freiheit und Selbstverantwortung geht. Wenn es nicht um das Beste für alle gehen sollte, wäre ein solcher großer Zoo mit vielen verschiedenen Arten von Monstern völlig sinnlos. Es ist wichtig zu erkennen, dass die einzige Möglichkeit besteht, diese Vielfalt in einem gewissen Maße zu kontrollieren und gleichzeitig für eine möglichst gerechte Verteilung der Ressourcen zu sorgen, wenn man den Staat als solchen akzeptiert.	521	759
@Clavis Das muss Sie nicht verwundern. Niemand, oder nur die Allerwenigsten kennen einen echten Flüchtling persönlich.	Und wenn es jemanden gibt, der Ihnen vertraut ist und von dem Sie wissen, dass er ein echter Flüchtling ist – dann sind Sie glücklicherweise in einer Minderheit! Denn die Mehrzahl der Menschen kennt keine echten Flüchtlinge persönlich. Was bedeutet das für Ihre Arbeit? Das heißt, dass Sie darauf achten müssen, den Fokus auf die Person und ihre Geschichte zu legen – und nicht nur auf die Kategorie "Flüchtling". Denn wenn Sie es schaffen, einzelne Personen kennenlernen und deren Geschichten erzählen zu lassen, dann können Sie dazu beitragen, das Bild von Flüchtlingen in der Gesellschaft zu verändern.	605	671
Demokratie vs. Autokratie Ich formuliere hierzu mal eine gewagte These: 1. Es ist auffällig, dass demokratische Staaten seltener Kriege führen, bzw.	wenn sie in einen Krieg verwickelt werden (zum Beispiel im Irak-Krieg), sich schneller aus diesem Konflikt zurückziehen. 2. Dies könnten die folgenden Gründe sein: a) In einer Demokratie herrschen Mehrheiten und das politische System ist darauf angewiesen, breite Unterstützung zu finden. b) Die Bevölkerung hat in der Regel keinen Antrieb, Krieg zu führen oder gar zu unterstützen. c) Eine Demokratie soll nach Auffassung vieler Bürger die Interessen aller vertritt und daher nicht nur auf militärische Lösungen setzt. 3. In einer Oligarchie hingegen könnten die folgenden Gründe für eine aggressive Außenpolitik sprechen: a) Die Macht liegt in den Händen weniger Personen oder Gruppen, welche möglicherweise von persönlichen Ambitionen getrieben werden und deshalb auf militärische Lösungen setzen. b) In einer Oligarchie kann es zu Konflikten zwischen verschiedenen Interessengruppen kommen, die sich gegenseitig bekämpfen. c) Eine Oligarchie könnte aufgrund der geringeren Repräsentativität und breiter Unterstützung weniger anhänglich sein gegenüber internationalen Abkommen oder Verträgen. 4. In einer totalitären Regierung kann es zu ähnlichen Erscheinungen wie in einer Oligarchie kommen, jedoch mit noch weitergehenden Folgen: a) Die Macht liegt in den Händen von einem einzigen Führer oder Regime, das möglicherweise durch ideologische Überzeugungen beeinflusst wird und daher auf militärische Lösungen setzt.	1419	1512
