prompt	lamma_text	gen_text_len	orig_text_len
Was nützt die schönste Entdeckung, wenn keiner davon weiß? Noch wichtiger als das Entdecken ist es, die Entdeckung bekannt zu machen.	Und wer hat mehr Anreize, um eine Entdeckung bekannt zu machen, als jemand, der sie gemacht hat? Das Problem mit dieser Theorie ist jedoch, dass viele Entdeckungen in Vergessenheit geraten sind, weil niemand die Mühe hatte, sie bekannt zu machen.	246	414
Studentische Rechtsberatung in Deutschland geht zurück auf die Clinical Legal Education der US-amerikanischen Law Schools, die sich dort in Form von Legal Clinics bereits Ende des 19. Jahrhunderts entwickelten.	In den USA sind heute über 200 Law Schools mit einem Clinical Programm aktiv, wodurch zahlreiche Studierende und Anwälte ausgebildet werden. In Deutschland gibt es verschiedene Modelle der Studentischen Rechtsberatung (SRB), die sich in ihrer Struktur und Ausrichtung teilweise stark unterscheiden können. Es existieren sowohl unabhängige, als auch institutionell angeschlossene SRBs. Die meisten SRBs bieten ihre Beratungsleistungen kostenlos an, was der Förderung von sozialer Gerechtigkeit dient und die Zugänglichkeit für benachteiligte Personen erhöht. Die Studentische Rechtsberatung Deutschland e. V. (SRBD) ist ein Zusammenschluss verschiedener SRBs in verschiedenen Städten Deutschlands, der sich zum Ziel gesetzt hat, das Netzwerk zwischen den einzelnen SRBs zu stärken und die Qualität von Beratungsleistungen sowie die Ausbildung von Studierenden im Bereich des Rechtsbeistands zu verbessern.	904	982
Neben der oro- oder nasotrachealen Intubation und der Tracheotomie stellt die nichtinvasive Beatmung (NIV) einen weiteren Beatmungszugang dar. Die NIV findet in der Intensivmedizin immer mehr Einzug.	Sie ermöglicht es Patienten, bei denen eine invasive Beatmung unerwünscht ist oder die sich auf einer nichtinvasiven Therapie befinden, dennoch einen Sauerstoffzustrom zu erhalten. Die NIV kann als Alternative zur konventionellen Beatmung angesehen werden und hat im Laufe der Jahre an Bedeutung gewonnen. Sie bietet einige Vorteile gegenüber der invasiven Beatmung:  * Reduzierung von Komplikationen, wie z. B. Pneumonien oder Blutungen durch Tracheotomie oder Intubation * Verminderter Zeitaufwand für die Pflege und den Einsatz eines Beatmungsgeräts * Verbesserte Lebensqualität des Patienten aufgrund einer besseren Atmung und verminderten Schmerzes  Die NIV kann in verschiedenen Formen angewendet werden, wie z. B.:  1. Heimbeatmung: Hierbei wird der Patient im eigenen Zuhause mit Beatmungsgeräten versorgt.	814	871
Aus unterschiedlichen Perspektiven werden sowohl die moderne Gesellschaft als auch ihre charakteristische Sozialform, die Organisation, als Orte kulturellen Vergessens bezeichnet. Der Beitrag bringt diese beiden, bislang kaum miteinander assoziierten Diskussionen der Kulturwissenschaft auf der einen und der Organisations- und Managementforschung auf der anderen Seite zusammen.	Im Zentrum des Artikels stehen die Fragen: Wie wirken sich moderne Gesellschaften als Orte kulturellen Vergessens aus? Und welche Rolle spielen Organisationen in diesem Prozess? Die Antworten darauf liefern empirische Studien und theoretische Reflexionen, die auf der Grundlage von Arbeiten aus den Bereichen Kulturwissenschaft, Soziologie, Psychologie sowie Managementforschung entwickelt wurden.	397	621
In diesem Kapitel besuchen wir K-Tharina im Biologie-Unterricht. Der Lehrer behandelt heute die Evolutionstheorie von Charles Darwin.	Tharine ist beeindruckt und fragt sich, ob sie selbst in der Lage sein wird, ihre Fähigkeiten zu erweitern und zu verbessern.	125	1491
Formaldehyd (chemisch: Methanal, CH 2 O) wird seit Jahrzehnten in der Krankenhaushygiene mit Erfolg zur Konservierung in der Pathologie und als wirksames Mittel bei der Instrumenten- und Flächendesinfektion eingesetzt. Es besitzt ein äußerst breites Wirkungsspektrum gegenüber vegetativen Formen und Sporenformen von Bakterien und Pilzen, dabei eine gute Material- und vergleichsweise gute Umweltverträglichkeit.	In den letzten Jahren hat sich die Bedeutung der Formaldehydkonservierung in der Archäologie ergeben, da sie ein effektives Mittel zur Konservierung von organischen Substanzen ist. Die archäologischen Sammlungen sind jedoch nicht nur durch Bakterien und Pilze gefährdet, sondern auch durch die Vergilbung (Bleaching) der konservierten Objekte infolge von Licht- und Sauerstoffexpositionen.	389	412
Wie in Kapitel 7.3 dargestellt, finden sich zahlreiche Beispiele für divergierende Erziehungskonzepte von Erzieherinnen und Migranteneltern. In Kapitel 8 wurde skizziert, wie diese wahrgenommen, bewertet und interpretiert werden.	Dabei ist es wichtig zu beachten, dass die Wertungen und Interpretationen nicht nur auf individuelle Persönlichkeiten oder Familien zurückzuführen sind, sondern auch auf soziale Kontexte, kulturelle Präferenzen sowie gesellschaftliche Normen und Erwartungen. Die Analyse der Fallbeispiele zeigt jedoch auch die Vielfalt von Erziehungsstrategien bei Migranteneltern und den unterschiedlichen Wertungen durch Pädagogen, Sozialpädagoginnen oder Familienmitglieder. Dabei ist es wichtig zu beachten, dass jede Familie ihre eigenen kulturellen Werte und Traditionen hat, die in das Erziehungsverhalten einfließen können. Die Untersuchung der Fallbeispiele zeigt zudem, wie sich Migranteneltern in ihrer Rolle als Erzieherinnen und Väter an die lokalen Bildungssysteme anpassen müssen. Dabei ist es wichtig zu beachten, dass jede Familie ihre eigenen kulturellen Werte und Traditionen hat, die in das Erziehungsverhalten einfließen können.	933	1089
Wer formt die Welt? Das sind die tobenden Hungerhexen!	Hexen, Huren, Raben und Käse: Die Werwolf-Gruppe ist eine der bekanntesten Frauenrockbands Deutschlands. Ihre Musik vereint Elemente aus Punk, Rock und Metal und wird von einer energiegeladenen Liveperformance untermauert.	222	257
Um die Attraktivität von Facebook für Werbungtreibende zu steigern, drängt das weltweit größte soziale Netzwerk seit September 2014 verstärkt auf den Videomarkt und bietet für Branding- und Performance-Kampagnen entsprechende Video-Werbeformate und Reportingfunktionen an. Die Mechanismen und Kennzahlen zur Erfolgskontrolle, die sich stark an denen von YouTube orientieren, erlauben dennoch keinen direkten Vergleich hinsichtlich der Effizienz und Qualität von Videokampagnen.	Die Kosten für Facebook-Videowerbung sind im Allgemeinen höher als bei anderen Plattformen wie YouTube oder Instagram, da das Netzwerk weniger Anbieterkonkurrenz aufweist. Dennoch ist die Reichweite und der Einfluss von Facebook als Werbemedium groß genug, um für viele Marken und Unternehmen eine lohnende Investition darzustellen. Die Gestaltung von Videokampagnen sollte sich an den Bedürfnissen und Vorlieben der Zielgruppen orientieren, um hohe Engagement- und Umlaufzahlen zu erzielen.	491	602
Der Beitrag nimmt seinen Ausgang an den seit den 70er Jahren von Feministinnen aus Wissenschaft und Praxis vorangetriebenen Aufdeckungen des Geschlechterregimes in der Sozialen Arbeit. Diese waren und sind dem Ziel verpflichtet, Frauen als Adressatinnen und als Professionelle in ihren Existenzweisen sichtbar zu machen, Benachteiligungsverhältnisse zu skandalisieren und geschlechtergerechte Praxen einzufordern.	In diesem Kontext ist es wichtig, die Entwicklung der Genderforschung im Bereich Sozialer Arbeit in den vergangenen Jahrzehnten zu betrachten. Hierbei lassen sich mehrere Schwerpunkte erkennen:  1. Erhebung von Daten zur Geschlechterverteilung und -benachteiligung innerhalb des Berufsstandes, um eine Basis für politische Interventionen und strukturelle Veränderungen zu schaffen (z. B.: Studien über die Anzahl weiblicher und männlicher Sozialarbeiterinnen oder Untersuchungen zur Arbeitsbedingungen von Frauen in der sozialen Arbeit). 2. Analyse von Geschlechterverhältnissen im Kontext professioneller Praktiken, um eine kritische Reflexion darüber zu ermöglichen, wie die Geschlechteridentitäten und -rollen in der Sozialarbeit gesetzt werden (z. B.: Studien zur Genderdifferenzierung von sozialarbeiterischen Handlungsweisen oder Untersuchungen zum Einfluss von Geschlecht auf die Berufsausübung). 3. Entwicklung von theoriebasierten Konzepten und methodologischen Instrumentarien, um das Verständnis für die Bedeutung von Geschlechteraspekten in der Sozialarbeit zu vertiefen (z.	1086	1127
Wenn Menschen zusammen arbeiten, bildet sich fast automatisch eine Teamstruktur heraus. Das Team hat ein gemeinsames Ziel oder Aufgabe und entwickelt eine eigene Kultur.	Ein wichtiger Faktor für die Effektivität eines Teams ist das Zusammenwirken der einzelnen Mitglieder. Hier sind einige Aspekte, die dazu beitragen können:  1. Kommunikation: Eine offene und ehrliche Kommunikation zwischen den Teammitgliedern ist unerlässlich, um Probleme frühzeitig zu erkennen und effektiv zu lösen. 2. Zusammenarbeit: Jedes Mitglied des Teams sollte seine Aufgaben klar verstehen und sich auf die Arbeit anderer Mitglieder einlassen. Eine gute Teamarbeit ermöglicht es den Teilnehmern, ihre Kompetenzen optimal auszuspielen. 3. Zielorientierung: Ein gemeinsames Visionärs-Ziel hilft dem Team dabei, seine Energie darauf zu konzentrieren und sich auf das Hauptziel zu fokussieren. 4.	702	749
Seelische Spannungszustände, existentielle Heimatlosigkeit und Entfremdung von der hegemonialen bürgerlichen Kultur kennzeichneten die Erfahrungen jener Intellektuellengeneration, die sich am Ende des 19. und zu Beginn des 20. Jahrhunderts der Zwänge bürgerlicher Wertvorstellungen und Stereotype zu entledigen suchten.	In diesem Kontext ist das literarische Werk Franz Kafkas ein wichtiges Zeugnis für die existenziellen Probleme seiner Zeit, in denen sich Individuen gegen eine verallgemeinernde Gesellschaftsordnung zur Wehr setzen mussten. Kafka war ein tiefgreifender Kritiker der bürgerlichen Gesellschaft und ihrer Institutionen wie Gerichtshöfe oder Behörden, die er als zentrale Instanzen darstellt, in denen Individuen ihren Lebensweg bestreiten müssen. In seinem Werk thematisiert Kafka das Verhältnis zwischen Mensch und Staat sowie die Angst vor der Unterwerfung unter gesellschaftliche Normen und Regeln. Ein weiteres zentrales Thema in Kafkas literarischem Schaffen ist die existenzielle Heimatlosigkeit, die sich aus dem Widerspruch zwischen individuellen Bedürfnissen und den von der Gesellschaft vorgegebenen Rollen ergibt. Die Protagonisten seiner Geschichten sind oft Figuren, die aufgrund ihrer Andersartigkeit oder ihres unkonventionellen Verhaltens in eine existentielle Krise geraten. Die Entfremdung von der hegemonialen bürgerlichen Kultur ist ein weiteres wichtiges Thema Kafkas, das sich durch die Unzugänglichkeit und Absurdistätigkeit seiner Werke ausdrückt.	1168	1228
Wenn es um die Religiosität ostdeutscher Menschen geht, stehen einem als erstes immer beeindruckende Zahlen vor Augen: In Ostdeutschland sind laut dem 2013 erschienen Religionsmonitor 11 % der Menschen hoch-religiös, 24 % religiös und 65 % nicht religiös. In Zahlen der Kirchenmitgliedschaft ausgedrückt sieht es noch deutlicher aus.	Während in Westdeutschland im Jahr 2013 etwa 28 % der Bevölkerung katholisch waren, betrug dieser Anteil in Ostdeutschland nur 5 %. Andererseits sind in den neuen Bundesländern 47 % evangelisch-lutherisch, was bedeutet, dass die meisten ostdeutschen Menschen einer protestantischen Kirche angehören. Dieser Trend ist auch auf die Kirchenstrukturen im Osten zu beobachten: Während sich die katholische Kirche in Ostdeutschland noch relativ neu befindet und ihre Struktur noch ausbauen muss, hat sich die evangelisch-lutherische Kirche bereits seit Jahrhunderten etabliert.	571	626
Bitte reichen Sie 10-15 Zeilen Zusammenfassung für dieses Kapitel nach.		0	71
Die Durchlässigkeit und das Verschwimmen von Organisationsgrenzen bei der gleichzeitigen Aufwertung von Selbstorganisationsprozessen bedingen die Empfehlung für moderne Organisationen, ausgeprägte „steile“ Hierarchien zu reduzieren. Die Aufbauorganisation wird in der modernen Organisationsgestaltung gegenüber der Ablauforganisation nachrangig, vor allem gegenüber der Perspektive der Geschäftsprozesse.	Die Aufbauorganisation ist eine organisatorische Struktur, bei der die Führungskräfte und Mitarbeiter gemeinsam aufgabenbezogene Projekte oder Programme durchführen. Die Hauptaufgabe von Führungskräften in einer Aufbauorganisation besteht darin, das Klima zu schaffen, um kreative Ideen und Innovationen zu fördern. Die wichtigsten Merkmale einer Aufbauorganisation sind:  1. Projekte oder Programme bilden die Grundeinheit der Organisation. 2. Führungskräfte fungieren als Teil des Teams und unterstützen das Projekt durch ihre Fachkompetenz, ihr Wissen über den Markt und ihre Beziehungen zu externen Partnern. 3. Die Kommunikation in einer Aufbauorganisation ist offen, transparent und fließend zwischen verschiedenen Ebenen der Organisation sowie mit externen Partnern. 4. Entscheidungsprozesse sind schnell und flexibel, um die Anforderungen des Projekts oder Programms zu erfüllen. 5.	890	1264
Im Zentrum der theoretischen Analyse dieser Arbeit steht die Frange, welche Faktoren FU in die Lage versetzen, ihr Wissen optimal zu allozieren, zu teilein, zu erweittern und nutzbar zu machen, um es schließlich in Innovationskompetenz umzuwandeln und einen Wettbewerbsvorteil zu erzielen. Hierzu wird die Weiterentwicklung des ressourcenorientierten Strategieansatzes (engl.	Resource-Based View) herangezogen, der FU als Ressourcestarke identifiziert und analysiert, wie diese in den Prozess der Innovationskompetenz eingebunden werden können. Die Arbeit ist unterteilt in drei Abschnitte: 1. Einleitung: Hintergrundinformationen zur Universität Freiburg (FU), zum Thema Ressourcestarke und zu den methodischen Vorgehensweisen der theoretischenyse. 2.	376	566
Um die Besonderheiten der Kreditfinanzierung und Mezzanine-Finanzierung zu verdeutlichen, wird zunächst auf die wesentlichen Merkmale und Voraussetzungen eingegangen. Im Mittelpunkt der darauf folgenden Kapitel steht die Kreditfinanzierung, und zwar unterteilt nach kurzfristigen Krediten sowie mittel- und langfristigen Krediten.	Die Mezzanine-Finanzierung wird anschließend detailliert erklärt. ### Merkmale von Kreditfinanzierung und Mezzanine-Finanzierung  Die wichtigsten Merkmale beider Finanzierungsformen sind:  Kreditfinanzierung (Gewährträger: Bank oder andere Instrumente der Kapitalmarkt):  1. Fremdkapital: Das Kreditinstitut stellt das Geld bereit, während die eigene Eigenkapitalanteile erhalten bleiben. 2.	391	405
Im Spiegel der Statistik internationaler und nationaler Kulturdaten zeigt sich, dass der Kultur- und Kreativsektor substanziell zur Wertschöpfung und zur Beschäftigungslage auf dem Arbeitsmarkt beiträgt. Auf lokaler und regionaler Ebene wird die Wirtschaft durch das Kulturangebot stimuliert und als Umwegrentabilität ausgewiesen.	Die Statistik der Bundesregierung gibt an, dass im Jahr 201 in Deutschland etwa 768.000 Personen in Unternehmen des Kulturbereichs beschäftigt waren (ca. 4 % aller Arbeitnehmer). Der Anteil der Beschäftigten im Kultur- und Kreativsektor ist seitdem weiter gestiegen. Die Arbeitslosenquote im Bereich Kunst, Medien und Design betrug im Jahr 201 etwa 6 %. Im Vergleich zu anderen Sektoren war die Arbeitslosenquote in diesem Bereich relativ hoch. Seitdem hat sich diese Quote jedoch deutlich verringert. Insgesamt zeigt sich ein Trend zur Zunahme der Beschäftigten und einer Senkung der Arbeitslosenquote im Kultur- und Kreativsektor.	632	1128
